4/14/2013,17:12:6,00:13:a2:00:40:a0:97:e5
4/14/2013,17:12:8,00:13:a2:00:40:a0:97:e5
4/14/2013,17:12:9,00:13:a2:00:40:a0:97:e5
4/14/2013,17:12:18,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:18,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:27,00:13:a2:00:40:89:d6:0b
4/14/2013,17:12:33,00:13:a2:00:40:89:d6:0b
4/14/2013,17:12:38,00:13:a2:00:40:89:d6:0b
4/14/2013,17:12:41,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:44,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:45,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:46,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:49,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:49,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:50,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:50,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:51,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:51,00:13:a2:00:40:79:c2:16
4/14/2013,17:12:52,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:52,00:13:a2:00:40:8b:48:8c
4/14/2013,17:12:53,00:13:a2:00:40:79:c2:16
4/14/2013,17:12:56,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:12:59,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:13:1,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:2,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:2,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:4,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:7,00:13:a2:00:40:a0:97:e5
4/14/2013,17:13:7,00:13:a2:00:40:79:c2:16
4/14/2013,17:13:8,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:8,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:8,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:10,00:13:a2:00:40:a0:97:e5
4/14/2013,17:13:11,00:13:a2:00:40:79:c2:16
4/14/2013,17:13:12,00:13:a2:00:40:79:c2:16
4/14/2013,17:13:13,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:13,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:15,00:13:a2:00:40:79:c2:16
4/14/2013,17:13:15,00:13:a2:00:40:79:c2:16
4/14/2013,17:13:16,00:13:a2:00:40:79:c2:16
4/14/2013,17:13:16,00:13:a2:00:40:79:c2:16
4/14/2013,17:13:17,00:13:a2:00:40:79:c2:16
4/14/2013,17:13:18,00:13:a2:00:40:79:c2:16
4/14/2013,17:13:24,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:32,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:33,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:37,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:37,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:39,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:49,00:13:a2:00:40:89:d6:0b
4/14/2013,17:13:58,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:13:59,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:13:59,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:14:0,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:3,00:13:a2:00:40:79:c2:16
4/14/2013,17:14:3,00:13:a2:00:40:79:c2:16
4/14/2013,17:14:6,00:13:a2:00:40:8c:bc:00
4/14/2013,17:14:6,00:13:a2:00:40:8c:bc:00
4/14/2013,17:14:9,00:13:a2:00:40:89:d6:0b
4/14/2013,17:14:11,00:13:a2:00:40:79:c2:16
4/14/2013,17:14:18,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:14:18,00:13:a2:00:40:79:c2:16
4/14/2013,17:14:19,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:19,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:19,00:13:a2:00:40:79:c2:16
4/14/2013,17:14:24,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:24,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:26,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:26,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:27,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:28,00:13:a2:00:40:89:d6:0b
4/14/2013,17:14:28,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:29,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:29,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:31,00:13:a2:00:40:8c:bc:00
4/14/2013,17:14:35,00:13:a2:00:40:8c:bc:00
4/14/2013,17:14:35,00:13:a2:00:40:8c:bc:00
4/14/2013,17:14:35,00:13:a2:00:40:79:c2:16
4/14/2013,17:14:36,00:13:a2:00:40:8c:bc:00
4/14/2013,17:14:36,00:13:a2:00:40:8c:bc:00
4/14/2013,17:14:36,00:13:a2:00:40:8c:bc:00
4/14/2013,17:14:37,00:13:a2:00:40:79:c2:16
4/14/2013,17:14:37,00:13:a2:00:40:79:c2:16
4/14/2013,17:14:37,00:13:a2:00:40:8c:bc:00
4/14/2013,17:14:38,00:13:a2:00:40:8c:bc:00
4/14/2013,17:14:39,00:13:a2:00:40:79:c2:16
4/14/2013,17:14:39,00:13:a2:00:40:89:d6:0b
4/14/2013,17:14:40,00:13:a2:00:40:89:d6:0b
4/14/2013,17:14:43,00:13:a2:00:40:8b:48:8c
4/14/2013,17:14:52,00:13:a2:00:40:8c:bc:00
4/14/2013,17:14:53,00:13:a2:00:40:89:d6:0b
4/14/2013,17:14:54,00:13:a2:00:40:89:d6:0b
4/14/2013,17:15:8,00:13:a2:00:40:89:d6:0b
4/14/2013,17:15:11,00:13:a2:00:40:a0:97:e5
4/14/2013,17:15:11,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:15:12,00:13:a2:00:40:a0:97:e5
4/14/2013,17:15:12,00:13:a2:00:40:a0:97:e5
4/14/2013,17:15:16,00:13:a2:00:40:8b:48:8c
4/14/2013,17:15:18,00:13:a2:00:40:8b:48:8c
4/14/2013,17:15:20,00:13:a2:00:40:89:d6:0b
4/14/2013,17:15:24,00:13:a2:00:40:8b:48:8c
4/14/2013,17:15:26,00:13:a2:00:40:8b:48:8c
4/14/2013,17:15:27,00:13:a2:00:40:8b:48:8c
4/14/2013,17:15:37,00:13:a2:00:40:8b:48:8c
4/14/2013,17:15:51,00:13:a2:00:40:8b:48:8c
4/14/2013,17:16:3,00:13:a2:00:40:8b:48:8c
4/14/2013,17:16:8,00:13:a2:00:40:8b:48:8c
4/14/2013,17:16:15,00:13:a2:00:40:89:d6:0b
4/14/2013,17:16:17,00:13:a2:00:40:89:d6:0b
4/14/2013,17:16:32,00:13:a2:00:40:89:d6:0b
4/14/2013,17:17:37,00:13:a2:00:40:89:d6:0b
4/14/2013,17:17:38,00:13:a2:00:40:89:d6:0b
4/14/2013,17:17:54,00:13:a2:00:40:8b:48:8c
4/14/2013,17:17:54,00:13:a2:00:40:8b:48:8c
4/14/2013,17:18:4,00:13:a2:00:40:89:d6:0b
4/14/2013,17:18:5,00:13:a2:00:40:89:d6:0b
4/14/2013,17:18:7,00:13:a2:00:40:89:d6:0b
4/14/2013,17:18:7,00:13:a2:00:40:89:d6:0b
4/14/2013,17:18:7,00:13:a2:00:40:8c:bc:00
4/14/2013,17:18:21,00:13:a2:00:40:89:d6:0b
4/14/2013,17:18:42,00:13:a2:00:40:8b:48:8c
4/14/2013,17:18:45,00:13:a2:00:40:8b:48:8c
4/14/2013,17:18:45,00:13:a2:00:40:8b:48:8c
4/14/2013,17:18:49,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:18:50,00:13:a2:00:40:8b:48:8c
4/14/2013,17:18:51,00:13:a2:00:40:8b:48:8c
4/14/2013,17:18:52,00:13:a2:00:40:8b:48:8c
4/14/2013,17:19:13,00:13:a2:00:40:89:d6:0b
4/14/2013,17:19:14,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:19:14,00:13:a2:00:40:89:d6:0b
4/14/2013,17:19:21,00:13:a2:00:40:8b:48:8c
4/14/2013,17:19:28,00:13:a2:00:40:8b:48:8c
4/14/2013,17:19:33,00:13:a2:00:40:8b:48:8c
4/14/2013,17:19:35,00:13:a2:00:40:8b:48:8c
4/14/2013,17:19:36,00:13:a2:00:40:8b:48:8c
4/14/2013,17:19:37,00:13:a2:00:40:79:c2:16
4/14/2013,17:19:54,00:13:a2:00:40:a0:97:e5
4/14/2013,17:20:7,00:13:a2:00:40:8c:bc:00
4/14/2013,17:20:14,00:13:a2:00:40:a0:97:e5
4/14/2013,17:20:16,00:13:a2:00:40:a0:97:e5
4/14/2013,17:20:26,00:13:a2:00:40:79:c2:16
4/14/2013,17:20:27,00:13:a2:00:40:79:c2:16
4/14/2013,17:20:29,00:13:a2:00:40:79:c2:16
4/14/2013,17:20:29,00:13:a2:00:40:79:c2:16
4/14/2013,17:20:30,00:13:a2:00:40:79:c2:16
4/14/2013,17:20:32,00:13:a2:00:40:79:c2:16
4/14/2013,17:20:32,00:13:a2:00:40:a0:97:e5
4/14/2013,17:20:34,00:13:a2:00:40:a0:97:e5
4/14/2013,17:20:35,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:20:35,00:13:a2:00:40:a0:97:e5
4/14/2013,17:20:36,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:20:39,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:20:41,00:13:a2:00:40:79:c2:16
4/14/2013,17:20:55,00:13:a2:00:40:89:d6:0b
4/14/2013,17:21:10,00:13:a2:00:40:79:c2:16
4/14/2013,17:21:17,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:18,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:19,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:22,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:24,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:25,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:25,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:31,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:31,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:31,00:13:a2:00:40:8b:48:8c
4/14/2013,17:21:31,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:32,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:33,00:13:a2:00:40:a0:97:e5
4/14/2013,17:21:33,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:33,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:34,00:13:a2:00:40:8b:48:8c
4/14/2013,17:21:34,00:13:a2:00:40:89:d6:0b
4/14/2013,17:21:34,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:35,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:41,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:49,00:13:a2:00:40:8c:bc:00
4/14/2013,17:21:56,00:13:a2:00:40:8c:bc:00
4/14/2013,17:22:7,00:13:a2:00:40:89:d6:0b
4/14/2013,17:22:8,00:13:a2:00:40:89:d6:0b
4/14/2013,17:22:9,00:13:a2:00:40:89:d6:0b
4/14/2013,17:22:9,00:13:a2:00:40:8b:48:8c
4/14/2013,17:22:9,00:13:a2:00:40:89:d6:0b
4/14/2013,17:22:12,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:22:14,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:22:19,00:13:a2:00:40:a0:97:e5
4/14/2013,17:22:38,00:13:a2:00:40:a0:97:e5
4/14/2013,17:22:48,00:13:a2:00:40:89:d6:0b
4/14/2013,17:22:50,00:13:a2:00:40:a0:97:e5
4/14/2013,17:22:50,00:13:a2:00:40:89:d6:0b
4/14/2013,17:22:51,00:13:a2:00:40:89:d6:0b
4/14/2013,17:22:51,00:13:a2:00:40:89:d6:0b
4/14/2013,17:22:57,00:13:a2:00:40:a0:97:e5
4/14/2013,17:22:57,00:13:a2:00:40:a0:97:e5
4/14/2013,17:23:3,00:13:a2:00:40:a0:97:e5
4/14/2013,17:23:17,00:13:a2:00:40:a0:97:e5
4/14/2013,17:23:18,00:13:a2:00:40:a0:97:e5
4/14/2013,17:23:19,00:13:a2:00:40:a0:97:e5
4/14/2013,17:23:22,00:13:a2:00:40:a0:97:e5
4/14/2013,17:23:23,00:13:a2:00:40:89:d6:0b
4/14/2013,17:23:25,00:13:a2:00:40:89:d6:0b
4/14/2013,17:23:28,00:13:a2:00:40:89:d6:0b
4/14/2013,17:23:29,00:13:a2:00:40:89:d6:0b
4/14/2013,17:23:34,00:13:a2:00:40:a0:97:e5
4/14/2013,17:23:34,00:13:a2:00:40:a0:97:e5
4/14/2013,17:23:35,00:13:a2:00:40:a0:97:e5
4/14/2013,17:23:35,00:13:a2:00:40:a0:97:e5
4/14/2013,17:23:37,00:13:a2:00:40:8b:48:8c
4/14/2013,17:23:37,00:13:a2:00:40:8b:48:8c
4/14/2013,17:23:38,00:13:a2:00:40:8b:48:8c
4/14/2013,17:23:41,00:13:a2:00:40:8b:48:8c
4/14/2013,17:23:42,00:13:a2:00:40:8b:48:8c
4/14/2013,17:23:42,00:13:a2:00:40:8b:48:8c
4/14/2013,17:23:43,00:13:a2:00:40:8b:48:8c
4/14/2013,17:23:44,00:13:a2:00:40:8b:48:8c
4/14/2013,17:23:45,00:13:a2:00:40:8b:48:8c
4/14/2013,17:23:47,00:13:a2:00:40:8b:48:8c
4/14/2013,17:23:48,00:13:a2:00:40:8b:48:8c
4/14/2013,17:23:48,00:13:a2:00:40:a0:97:e5
4/14/2013,17:23:49,00:13:a2:00:40:a0:97:e5
4/14/2013,17:24:6,00:13:a2:00:40:8b:48:8c
4/14/2013,17:24:24,00:13:a2:00:40:8b:48:8c
4/14/2013,17:24:27,00:13:a2:00:40:8c:bc:00
4/14/2013,17:24:29,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:24:43,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:24:43,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:24:46,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:24:52,00:13:a2:00:40:a0:97:e5
4/14/2013,17:24:54,00:13:a2:00:40:8b:48:8c
4/14/2013,17:24:59,00:13:a2:00:40:8b:48:8c
4/14/2013,17:25:0,00:13:a2:00:40:8b:48:8c
4/14/2013,17:25:3,00:13:a2:00:40:8b:48:8c
4/14/2013,17:25:4,00:13:a2:00:40:8b:48:8c
4/14/2013,17:25:11,00:13:a2:00:40:8b:48:8c
4/14/2013,17:25:12,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:25:52,00:13:a2:00:40:8b:48:8c
4/14/2013,17:26:7,00:13:a2:00:40:79:c2:16
4/14/2013,17:26:9,00:13:a2:00:40:79:c2:16
4/14/2013,17:26:27,00:13:a2:00:40:8b:48:8c
4/14/2013,17:26:28,00:13:a2:00:40:8b:48:8c
4/14/2013,17:26:42,00:13:a2:00:40:8c:bc:00
4/14/2013,17:26:44,00:13:a2:00:40:8c:bc:00
4/14/2013,17:26:44,00:13:a2:00:40:8c:bc:00
4/14/2013,17:26:47,00:13:a2:00:40:8c:bc:00
4/14/2013,17:26:48,00:13:a2:00:40:8c:bc:00
4/14/2013,17:26:55,00:13:a2:00:40:8c:bc:00
4/14/2013,17:26:56,00:13:a2:00:40:8c:bc:00
4/14/2013,17:26:56,00:13:a2:00:40:8c:bc:00
4/14/2013,17:27:5,00:13:a2:00:40:8c:bc:00
4/14/2013,17:27:6,00:13:a2:00:40:79:c2:16
4/14/2013,17:27:17,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:27:17,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:27:22,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:28:21,00:13:a2:00:40:79:c2:16
4/14/2013,17:28:23,00:13:a2:00:40:79:c2:16
4/14/2013,17:28:25,00:13:a2:00:40:79:c2:16
4/14/2013,17:28:26,00:13:a2:00:40:79:c2:16
4/14/2013,17:28:26,00:13:a2:00:40:79:c2:16
4/14/2013,17:28:28,00:13:a2:00:40:79:c2:16
4/14/2013,17:28:32,00:13:a2:00:40:8c:bc:00
4/14/2013,17:28:39,00:13:a2:00:40:79:c2:16
4/14/2013,17:28:42,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:28:44,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:28:44,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:28:45,00:13:a2:00:40:79:c2:16
4/14/2013,17:28:46,00:13:a2:00:40:79:c2:16
4/14/2013,17:29:9,00:13:a2:00:40:8c:bc:00
4/14/2013,17:29:12,00:13:a2:00:40:8c:bc:00
4/14/2013,17:29:17,00:13:a2:00:40:8c:bc:00
4/14/2013,17:29:18,00:13:a2:00:40:8c:bc:00
4/14/2013,17:29:37,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:29:39,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:29:40,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:29:41,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:29:55,00:13:a2:00:40:8c:bc:00
4/14/2013,17:29:56,00:13:a2:00:40:8c:bc:00
4/14/2013,17:29:57,00:13:a2:00:40:89:d6:0b
4/14/2013,17:30:4,00:13:a2:00:40:8c:bc:00
4/14/2013,17:30:18,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:19,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:20,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:20,00:13:a2:00:40:8c:bc:00
4/14/2013,17:30:21,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:21,00:13:a2:00:40:8c:bc:00
4/14/2013,17:30:21,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:22,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:23,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:24,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:24,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:25,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:25,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:26,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:27,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:27,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:28,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:29,00:13:a2:00:40:a0:97:e5
4/14/2013,17:30:38,00:13:a2:00:40:79:c2:16
4/14/2013,17:30:38,00:13:a2:00:40:79:c2:16
4/14/2013,17:30:39,00:13:a2:00:40:8c:bc:00
4/14/2013,17:30:39,00:13:a2:00:40:79:c2:16
4/14/2013,17:30:41,00:13:a2:00:40:79:c2:16
4/14/2013,17:30:48,00:13:a2:00:40:8c:bc:00
4/14/2013,17:30:59,00:13:a2:00:40:8c:bc:00
4/14/2013,17:31:49,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:31:49,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:31:53,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:31:55,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:32:15,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:32:18,00:13:a2:00:40:8b:48:8c
4/14/2013,17:32:25,00:13:a2:00:40:8b:48:8c
4/14/2013,17:32:28,00:13:a2:00:40:8b:48:8c
4/14/2013,17:32:28,00:13:a2:00:40:8b:48:8c
4/14/2013,17:32:39,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:32:52,00:13:a2:00:40:8b:48:8c
4/14/2013,17:32:52,00:13:a2:00:40:8b:48:8c
4/14/2013,17:32:53,00:13:a2:00:40:8b:48:8c
4/14/2013,17:34:47,00:13:a2:00:40:89:d6:0b
4/14/2013,17:34:48,00:13:a2:00:40:89:d6:0b
4/14/2013,17:34:49,00:13:a2:00:40:89:d6:0b
4/14/2013,17:34:51,00:13:a2:00:40:89:d6:0b
4/14/2013,17:35:8,00:13:a2:00:40:89:d6:0b
4/14/2013,17:35:9,00:13:a2:00:40:89:d6:0b
4/14/2013,17:35:34,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:35:37,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:36:5,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:26,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:26,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:28,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:29,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:29,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:29,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:30,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:30,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:30,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:32,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:44,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:36:44,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:36:46,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:36:47,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:36:48,00:13:a2:00:40:8b:48:8c
4/14/2013,17:36:49,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:36:50,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:36:57,00:13:a2:00:40:89:d6:0b
4/14/2013,17:36:59,00:13:a2:00:40:89:d6:0b
4/14/2013,17:37:1,00:13:a2:00:40:8b:48:8c
4/14/2013,17:37:6,00:13:a2:00:40:89:d6:0b
4/14/2013,17:37:8,00:13:a2:00:40:89:d6:0b
4/14/2013,17:37:10,00:13:a2:00:40:89:d6:0b
4/14/2013,17:37:11,00:13:a2:00:40:89:d6:0b
4/14/2013,17:37:11,00:13:a2:00:40:89:d6:0b
4/14/2013,17:37:12,00:13:a2:00:40:89:d6:0b
4/14/2013,17:37:13,00:13:a2:00:40:89:d6:0b
4/14/2013,17:37:14,00:13:a2:00:40:89:d6:0b
4/14/2013,17:38:17,00:13:a2:00:40:79:c2:16
4/14/2013,17:38:19,00:13:a2:00:40:79:c2:16
4/14/2013,17:38:19,00:13:a2:00:40:79:c2:16
4/14/2013,17:38:24,00:13:a2:00:40:79:c2:16
4/14/2013,17:38:26,00:13:a2:00:40:79:c2:16
4/14/2013,17:38:29,00:13:a2:00:40:79:c2:16
4/14/2013,17:38:31,00:13:a2:00:40:79:c2:16
4/14/2013,17:38:34,00:13:a2:00:40:79:c2:16
4/14/2013,17:38:40,00:13:a2:00:40:8b:48:8c
4/14/2013,17:38:45,00:13:a2:00:40:8b:48:8c
4/14/2013,17:39:52,00:13:a2:00:40:89:d6:0b
4/14/2013,17:39:54,00:13:a2:00:40:89:d6:0b
4/14/2013,17:40:9,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:40:10,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:41:4,00:13:a2:00:40:89:d6:0b
4/14/2013,17:41:6,00:13:a2:00:40:89:d6:0b
4/14/2013,17:41:16,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:41:17,00:13:a2:00:40:8b:48:8c
4/14/2013,17:41:18,00:13:a2:00:40:a4:d7:1d
4/14/2013,17:41:18,00:13:a2:00:40:a4:d7:1d
