lat,lon,alt,date,device,os,version
39.1183929443,-84.4989318848,169.331268311,2013-03-24 03:05:36,"iPhone4,1",6.1.3,1.1
39.1929969788,-84.385559082,214.013366699,2013-03-24 03:14:08,"iPhone4,1",6.1.3,1.1
39.3471374512,-84.2730255127,230.574188232,2013-03-24 03:39:44,"iPhone4,1",6.1.3,1.1
39.4579582214,-83.9946060181,284,2013-03-24 04:13:52,"iPhone4,1",6.1.3,1.1
39.8676223755,-83.0576858521,282.970947266,2013-03-24 04:28:48,"iPhone4,1",6.1.3,1.1
39.9597816467,-82.9954910278,235.716064453,2013-03-24 04:37:20,"iPhone4,1",6.1.3,1.1
39.9820137024,-83.0025177002,232.388977051,2013-03-24 04:41:36,"iPhone4,1",6.1.3,1.1
39.9912071228,-82.9994277954,235.991714478,2013-03-24 15:38:40,"iPhone4,1",6.1.3,1.1
40.0148200989,-83.0113754272,240.297668457,2013-03-24 15:45:04,"iPhone4,1",6.1.3,1.1
40.0058059692,-83.0091781616,233.571884155,2013-03-24 15:55:44,"iPhone4,1",6.1.3,1.1
39.9992179871,-83.0078277588,233.998809814,2013-03-24 16:08:32,"iPhone4,1",6.1.3,1.1
39.9940834045,-83.0062637329,241.254226685,2013-03-24 16:14:56,"iPhone4,1",6.1.3,1.1
39.9821014404,-83.0012664795,232.4896698,2013-03-24 16:21:20,"iPhone4,1",6.1.3,1.1
40.0027503967,-83.0291137695,233.736618042,2013-03-24 17:44:32,"iPhone4,1",6.1.3,1.1
40.1152038574,-82.9940414429,233.736618042,2013-03-24 17:59:28,"iPhone4,1",6.1.3,1.1
40.0713920593,-83.0398101807,242.970840454,2013-03-24 18:12:16,"iPhone4,1",6.1.3,1.1
40.0610656738,-83.0404052734,237.401306152,2013-03-24 18:16:32,"iPhone4,1",6.1.3,1.1
40.008190155,-83.0312347412,237.191833496,2013-03-24 18:42:08,"iPhone4,1",6.1.3,1.1
39.9883613586,-83.0260238647,221.000350952,2013-03-24 18:48:32,"iPhone4,1",6.1.3,1.1
39.9808616638,-83.0040740967,230.504608154,2013-03-24 18:52:48,"iPhone4,1",6.1.3,1.1
39.9763679504,-83.0034408569,223,2013-03-25 11:18:24,"iPhone4,1",6.1.3,1.1
39.9634590149,-82.991065979,231,2013-03-25 11:24:48,"iPhone4,1",6.1.3,1.1
39.9592666626,-82.9871139526,240.9972229,2013-03-25 11:39:44,"iPhone4,1",6.1.3,1.1
39.9814414978,-83.0027999878,232.223648071,2013-03-25 12:43:44,"iPhone4,1",6.1.3,1.1
39.9973907471,-83.0062026978,225,2013-03-25 19:39:44,"iPhone4,1",6.1.3,1.1
39.982875824,-83.0083084106,226.808273315,2013-03-25 19:52:32,"iPhone4,1",6.1.3,1.1
39.9975013733,-83.005607605,227.30329895,2013-03-25 21:11:28,"iPhone4,1",6.1.3,1.1
39.9827690125,-83.0080032349,109.09539032,2013-03-25 21:24:16,"iPhone4,1",6.1.3,1.1
39.9847259521,-83.0350189209,228.981292725,2013-03-25 22:06:56,"iPhone4,1",6.1.3,1.1
39.9959831238,-83.0428390503,236.495040894,2013-03-25 22:11:12,"iPhone4,1",6.1.3,1.1
40.0065116882,-83.0523986816,252.187164307,2013-03-25 22:17:36,"iPhone4,1",6.1.3,1.1
39.9930610657,-83.0259780884,252.001449585,2013-03-25 22:41:04,"iPhone4,1",6.1.3,1.1
39.9820365906,-83.0015335083,232.158706665,2013-03-25 22:45:20,"iPhone4,1",6.1.3,1.1
39.9826927185,-83.0079421997,227.789459229,2013-03-26 12:52:16,"iPhone4,1",6.1.3,1.1
39.9822273254,-83.0020370483,232.474685669,2013-03-26 23:21:36,"iPhone4,1",6.1.3,1.1
39.9827079773,-83.0079956055,227.499862671,2013-03-27 12:50:08,"iPhone4,1",6.1.3,1.1
39.9822654724,-83.0018539429,232.654052734,2013-03-27 22:32:32,"iPhone4,1",6.1.3,1.1
39.9828109741,-83.0085296631,227.202789307,2013-03-28 12:22:24,"iPhone4,1",6.1.3,1.1
39.9823646545,-83.0026321411,232.014022827,2013-03-28 22:32:32,"iPhone4,1",6.1.3,1.1
39.9762496948,-83.0032653809,232.393997192,2013-03-28 23:38:40,"iPhone4,1",6.1.3,1.1
39.9810638428,-83.0050201416,232.019638062,2013-03-29 02:40:00,"iPhone4,1",6.1.3,1.1
39.9919815063,-83.0247344971,232.281295776,2013-03-29 13:17:52,"iPhone4,1",6.1.3,1.1
39.981212616,-83.0044174194,230.999038696,2013-03-29 13:26:24,"iPhone4,1",6.1.3,1.1
39.9827728271,-83.0082397461,227.742111206,2013-03-29 14:56:00,"iPhone4,1",6.1.3,1.1
39.9827384949,-83.0077667236,227.742111206,2013-03-29 14:58:08,"iPhone4,1",6.1.3,1.1
39.9761657715,-83.0025863647,231.856521606,2013-03-29 23:25:52,"iPhone4,1",6.1.3,1.1
39.9939498901,-83.0067443848,240.908630371,2013-03-29 23:38:40,"iPhone4,1",6.1.3,1.1
39.9821472168,-83.0012359619,235.025283813,2013-03-30 00:29:52,"iPhone4,1",6.1.3,1.1
39.977558136,-83.0003051758,234,2013-03-30 12:35:12,"iPhone4,1",6.1.3,1.1
39.9752197266,-83.1021347046,244,2013-03-30 12:41:36,"iPhone4,1",6.1.3,1.1
39.9219055176,-83.1222991943,265,2013-03-30 12:45:52,"iPhone4,1",6.1.3,1.1
39.926651001,-83.1182785034,263.310760498,2013-03-30 14:17:36,"iPhone4,1",6.1.3,1.1
39.9215888977,-83.1229248047,271.909698486,2013-03-30 14:30:24,"iPhone4,1",6.1.3,1.1
39.9486274719,-83.1196670532,274,2013-03-30 14:34:40,"iPhone4,1",6.1.3,1.1
39.9688911438,-83.0509109497,220,2013-03-30 14:41:04,"iPhone4,1",6.1.3,1.1
39.982219696,-83.0017929077,233.002593994,2013-03-30 14:45:20,"iPhone4,1",6.1.3,1.1
39.9772758484,-83.0035934448,235.072937012,2013-03-30 15:06:40,"iPhone4,1",6.1.3,1.1
39.9938964844,-82.9110107422,233.243225098,2013-03-30 15:21:36,"iPhone4,1",6.1.3,1.1
39.998134613,-82.884185791,254.407852173,2013-03-30 15:36:32,"iPhone4,1",6.1.3,1.1
39.9949264526,-82.978729248,246.656890869,2013-03-30 17:31:44,"iPhone4,1",6.1.3,1.1
33.6431312561,-84.4376907349,310.402618408,2013-03-30 18:42:08,"iPhone4,1",6.1.3,1.1
33.6432609558,-84.4378509521,322,2013-03-30 18:42:08,"iPhone4,1",6.1.3,1.1
33.6407699585,-84.4357223511,312.928070068,2013-03-30 19:20:32,"iPhone4,1",6.1.3,1.1
33.6373291016,-84.4243850708,311.557281494,2013-03-30 21:02:56,"iPhone4,1",6.1.3,1.1
26.3364257812,-81.8474121094,3.79375696182,2013-03-30 23:17:20,"iPhone4,1",6.1.3,1.1
26.4140987396,-81.9007263184,8.59791660309,2013-03-30 23:28:00,"iPhone4,1",6.1.3,1.1
26.434677124,-81.9189682007,4.17485284805,2013-03-30 23:40:48,"iPhone4,1",6.1.3,1.1
26.4134597778,-81.8996047974,4.98233413696,2013-03-31 00:25:36,"iPhone4,1",6.1.3,1.1
26.4335155487,-81.9177474976,6.47902488708,2013-03-31 02:20:48,"iPhone4,1",6.1.3,1.1
26.5025253296,-81.8863525391,7,2013-03-31 13:05:04,"iPhone4,1",6.1.3,1.1
26.4241218567,-81.9072952271,2,2013-03-31 13:17:52,"iPhone4,1",6.1.3,1.1
26.3526496887,-81.8549957275,6.86947584152,2013-03-31 13:30:40,"iPhone4,1",6.1.3,1.1
26.3303699493,-81.8142852783,7.27802419662,2013-03-31 13:37:04,"iPhone4,1",6.1.3,1.1
26.2733516693,-81.8018569946,22.9897003174,2013-03-31 13:43:28,"iPhone4,1",6.1.3,1.1
26.2547836304,-81.8008804321,8,2013-03-31 13:47:44,"iPhone4,1",6.1.3,1.1
26.2666912079,-81.8018493652,8,2013-03-31 14:36:48,"iPhone4,1",6.1.3,1.1
26.3182487488,-81.8057556152,8.64799404144,2013-03-31 14:41:04,"iPhone4,1",6.1.3,1.1
26.3250846863,-81.8055648804,7.99864912033,2013-03-31 14:56:00,"iPhone4,1",6.1.3,1.1
26.3303756714,-81.8403167725,8,2013-03-31 15:00:16,"iPhone4,1",6.1.3,1.1
26.4049282074,-81.8785934448,7,2013-03-31 15:10:56,"iPhone4,1",6.1.3,1.1
26.4217414856,-81.9042892456,5.91560602188,2013-03-31 15:15:12,"iPhone4,1",6.1.3,1.1
26.4482364655,-81.9415893555,5.87769460678,2013-03-31 15:23:44,"iPhone4,1",6.1.3,1.1
26.4518623352,-81.9525985718,6.12802553177,2013-03-31 15:30:08,"iPhone4,1",6.1.3,1.1
26.4379901886,-81.923286438,6.00260019302,2013-03-31 15:36:32,"iPhone4,1",6.1.3,1.1
26.4346981049,-81.9189682007,5.00615692139,2013-03-31 16:00:00,"iPhone4,1",6.1.3,1.1
26.4066200256,-81.8959350586,6.47043371201,2013-03-31 18:08:00,"iPhone4,1",6.1.3,1.1
26.3838691711,-81.8365859985,5.15642309189,2013-03-31 18:16:32,"iPhone4,1",6.1.3,1.1
26.3305168152,-81.8273773193,3.88554191589,2013-03-31 18:22:56,"iPhone4,1",6.1.3,1.1
26.3807373047,-81.807723999,-3.99491930008,2013-03-31 18:31:28,"iPhone4,1",6.1.3,1.1
26.4206008911,-81.8119125366,8.51333618164,2013-03-31 18:37:52,"iPhone4,1",6.1.3,1.1
26.4311504364,-81.8008041382,8.57095336914,2013-03-31 18:42:08,"iPhone4,1",6.1.3,1.1
26.4588336945,-81.7968292236,-17.988079071,2013-03-31 18:50:40,"iPhone4,1",6.1.3,1.1
26.4923973083,-81.8067092896,6.92501306534,2013-04-01 00:57:36,"iPhone4,1",6.1.3,1.1
26.4892463684,-81.8305358887,7.44392538071,2013-04-01 01:23:12,"iPhone4,1",6.1.3,1.1
26.4551715851,-81.953086853,7.09355831146,2013-04-01 01:36:00,"iPhone4,1",6.1.3,1.1
26.4514751434,-81.9491882324,5.86017513275,2013-04-01 01:44:32,"iPhone4,1",6.1.3,1.1
26.4351387024,-81.9191055298,4.71685791016,2013-04-01 05:00:48,"iPhone4,1",6.1.3,1.1
26.4232406616,-81.8267059326,4.87287712097,2013-04-01 08:44:48,"iPhone4,1",6.1.3,1.1
26.435131073,-81.9190673828,5.58855819702,2013-04-01 09:12:32,"iPhone4,1",6.1.3,1.1
26.4250488281,-81.8403549194,4.5186662674,2013-04-01 12:54:24,"iPhone4,1",6.1.3,1.1
26.4345493317,-81.9187698364,4.66080951691,2013-04-01 13:17:52,"iPhone4,1",6.1.3,1.1
26.4554290771,-81.9551315308,5.72149896622,2013-04-02 01:14:40,"iPhone4,1",6.1.3,1.1
26.4518547058,-81.951965332,4.06255245209,2013-04-02 02:40:00,"iPhone4,1",6.1.3,1.1
26.4346008301,-81.9187316895,4.48213863373,2013-04-02 03:05:36,"iPhone4,1",6.1.3,1.1
26.4219837189,-81.8211288452,4.15427160263,2013-04-02 07:53:36,"iPhone4,1",6.1.3,1.1
26.4347801208,-81.9191360474,3.99290966988,2013-04-02 08:17:04,"iPhone4,1",6.1.3,1.1
26.4271736145,-81.8309173584,4.55747318268,2013-04-02 12:37:20,"iPhone4,1",6.1.3,1.1
26.4345359802,-81.9187316895,4.6882352829,2013-04-02 12:52:16,"iPhone4,1",6.1.3,1.1
26.4397468567,-81.9926147461,4.98000144958,2013-04-02 14:53:52,"iPhone4,1",6.1.3,1.1
26.4345722198,-81.9189224243,4.88215351105,2013-04-02 15:08:48,"iPhone4,1",6.1.3,1.1
26.4446430206,-82.0019760132,4.9455447197,2013-04-02 16:06:24,"iPhone4,1",6.1.3,1.1
26.4345855713,-81.9190444946,4.22727870941,2013-04-02 16:27:44,"iPhone4,1",6.1.3,1.1
26.4615211487,-81.9383544922,5.12934446335,2013-04-02 17:33:52,"iPhone4,1",6.1.3,1.1
26.4512748718,-81.9506454468,3.69983696938,2013-04-02 17:40:16,"iPhone4,1",6.1.3,1.1
26.490896225,-81.9432601929,6,2013-04-02 17:48:48,"iPhone4,1",6.1.3,1.1
26.547700882,-81.8849105835,5.36857128143,2013-04-02 17:59:28,"iPhone4,1",6.1.3,1.1
26.5821628571,-81.8745117188,8,2013-04-02 18:12:16,"iPhone4,1",6.1.3,1.1
26.5835514069,-81.869720459,-2,2013-04-02 19:01:20,"iPhone4,1",6.1.3,1.1
26.5974712372,-81.86302948,4,2013-04-02 19:09:52,"iPhone4,1",6.1.3,1.1
26.4475460052,-81.8120422363,14,2013-04-02 20:26:40,"iPhone4,1",6.1.3,1.1
26.368806839,-81.8287887573,-14,2013-04-02 20:48:00,"iPhone4,1",6.1.3,1.1
26.3344841003,-81.8467025757,2,2013-04-02 21:20:00,"iPhone4,1",6.1.3,1.1
26.4345836639,-81.918762207,4.47388839722,2013-04-02 21:26:24,"iPhone4,1",6.1.3,1.1
26.4452419281,-82.0069046021,4.55478811264,2013-04-02 22:17:36,"iPhone4,1",6.1.3,1.1
26.4344596863,-81.9189758301,4.5515370369,2013-04-02 22:32:32,"iPhone4,1",6.1.3,1.1
26.4345550537,-81.9188919067,2,2013-04-02 22:56:00,"iPhone4,1",6.1.3,1.1
26.4142456055,-81.8996353149,6.24739456177,2013-04-03 00:51:12,"iPhone4,1",6.1.3,1.1
26.4198303223,-81.9031295776,6.09540176392,2013-04-03 02:29:20,"iPhone4,1",6.1.3,1.1
26.4345664978,-81.9187698364,4.61442565918,2013-04-03 02:42:08,"iPhone4,1",6.1.3,1.1
26.362865448,-81.8703689575,4.20191431046,2013-04-03 05:22:08,"iPhone4,1",6.1.3,1.1
26.434633255,-81.9187469482,4.17492008209,2013-04-03 05:32:48,"iPhone4,1",6.1.3,1.1
26.3675899506,-81.8391876221,-8,2013-04-03 05:41:20,"iPhone4,1",6.1.3,1.1
26.435125351,-81.9192810059,4.10659790039,2013-04-03 05:56:16,"iPhone4,1",6.1.3,1.1
26.4198989868,-81.8370056152,-3,2013-04-03 08:00:00,"iPhone4,1",6.1.3,1.1
26.4346981049,-81.918548584,4.07233667374,2013-04-03 08:14:56,"iPhone4,1",6.1.3,1.1
26.4451179504,-82.0110931396,4.56213760376,2013-04-03 11:33:20,"iPhone4,1",6.1.3,1.1
26.434677124,-81.9189682007,4.97009134293,2013-04-03 11:48:16,"iPhone4,1",6.1.3,1.1
26.4413280487,-82.0033111572,5.48435592651,2013-04-03 15:10:56,"iPhone4,1",6.1.3,1.1
26.4336452484,-81.9174041748,5.15228939056,2013-04-03 15:17:20,"iPhone4,1",6.1.3,1.1
26.4145736694,-81.8996200562,6.6216750145,2013-04-03 15:25:52,"iPhone4,1",6.1.3,1.1
26.4345378876,-81.9187164307,4.53301858902,2013-04-03 15:49:20,"iPhone4,1",6.1.3,1.1
26.3735847473,-81.8789215088,4.85406208038,2013-04-03 16:27:44,"iPhone4,1",6.1.3,1.1
26.4154872894,-81.9520645142,4.85406208038,2013-04-03 17:27:28,"iPhone4,1",6.1.3,1.1
26.4343528748,-81.9188766479,-2,2013-04-03 17:53:04,"iPhone4,1",6.1.3,1.1
26.4315986633,-81.9147872925,3.4566552639,2013-04-03 19:09:52,"iPhone4,1",6.1.3,1.1
26.407831192,-81.8960266113,6.78452014923,2013-04-03 19:16:16,"iPhone4,1",6.1.3,1.1
26.3545799255,-81.8563461304,8.08373260498,2013-04-03 19:22:40,"iPhone4,1",6.1.3,1.1
26.3303394318,-81.831817627,4.06296920776,2013-04-03 19:26:56,"iPhone4,1",6.1.3,1.1
26.3311481476,-81.805770874,7.29168272018,2013-04-03 19:33:20,"iPhone4,1",6.1.3,1.1
26.3915405273,-81.8105010986,2.48550510406,2013-04-03 19:39:44,"iPhone4,1",6.1.3,1.1
26.4290390015,-81.7878799438,8.03112125397,2013-04-03 19:46:08,"iPhone4,1",6.1.3,1.1
26.4570941925,-81.7807769775,-28.9903087616,2013-04-03 19:52:32,"iPhone4,1",6.1.3,1.1
26.5184173584,-81.7595062256,7.99208402634,2013-04-03 19:58:56,"iPhone4,1",6.1.3,1.1
26.5279808044,-81.7555923462,13.1425628662,2013-04-03 20:05:20,"iPhone4,1",6.1.3,1.1
26.5449638367,-81.7591934204,8.85077381134,2013-04-03 22:02:40,"iPhone4,1",6.1.3,1.1
33.6418991089,-84.4326858521,0,2013-04-04 00:12:48,"iPhone4,1",6.1.3,1.1
39.9996185303,-82.8844528198,0,2013-04-04 03:41:52,"iPhone4,1",6.1.3,1.1
40.0007171631,-82.8935623169,242,2013-04-04 04:09:36,"iPhone4,1",6.1.3,1.1
39.9830436707,-83.0030288696,252,2013-04-04 04:26:40,"iPhone4,1",6.1.3,1.1
39.9825897217,-83.0012283325,109,2013-04-04 06:00:32,"iPhone4,1",6.1.3,1.1
39.9825897217,-83.0012435913,109,2013-04-04 06:13:20,"iPhone4,1",6.1.3,1.1
39.982257843,-83.0013122559,249,2013-04-04 06:13:20,"iPhone4,1",6.1.3,1.1
39.9789161682,-83.0004882812,232.715042114,2013-04-04 23:32:16,"iPhone4,1",6.1.3,1.1
39.9584274292,-82.9958190918,240.999740601,2013-04-04 23:36:32,"iPhone4,1",6.1.3,1.1
39.9631118774,-82.9962844849,240.946502686,2013-04-04 23:40:48,"iPhone4,1",6.1.3,1.1
39.9946403503,-83.0034179688,231,2013-04-04 23:47:12,"iPhone4,1",6.1.3,1.1
39.9821853638,-83.0013427734,232.982757568,2013-04-05 00:55:28,"iPhone4,1",6.1.3,1.1
39.9825057983,-83.0073852539,231,2013-04-05 13:15:44,"iPhone4,1",6.1.3,1.1
39.9822006226,-83.0012207031,231.470001221,2013-04-06 01:16:48,"iPhone4,1",6.1.3,1.1
39.9569320679,-82.9950942993,241,2013-04-06 16:29:52,"iPhone4,1",6.1.3,1.1
39.9622650146,-82.9962921143,237.840698242,2013-04-06 17:21:04,"iPhone4,1",6.1.3,1.1
39.9821739197,-83.0012130737,233.476257324,2013-04-06 17:27:28,"iPhone4,1",6.1.3,1.1
39.9866447449,-82.999710083,237.571105957,2013-04-06 20:16:00,"iPhone4,1",6.1.3,1.1
40.0004119873,-82.9986801147,255.264099121,2013-04-06 20:20:16,"iPhone4,1",6.1.3,1.1
40.0008773804,-82.9926834106,261.223083496,2013-04-06 20:54:24,"iPhone4,1",6.1.3,1.1
40.0086860657,-82.9926757812,199.077774048,2013-04-06 21:02:56,"iPhone4,1",6.1.3,1.1
40.0069694519,-82.9981460571,262,2013-04-06 23:30:08,"iPhone4,1",6.1.3,1.1
40.0037231445,-83.0022583008,237.431442261,2013-04-07 00:46:56,"iPhone4,1",6.1.3,1.1
40.0004959106,-83.0082244873,236.259429932,2013-04-07 00:55:28,"iPhone4,1",6.1.3,1.1
39.9941825867,-83.007019043,231,2013-04-07 01:42:24,"iPhone4,1",6.1.3,1.1
39.9883232117,-83.005821228,231,2013-04-07 03:01:20,"iPhone4,1",6.1.3,1.1
39.9821090698,-83.0012130737,228.83744812,2013-04-07 03:12:00,"iPhone4,1",6.1.3,1.1
39.9842300415,-83.0181427002,229.417678833,2013-04-07 03:26:56,"iPhone4,1",6.1.3,1.1
39.9822273254,-83.0013504028,243,2013-04-07 03:44:00,"iPhone4,1",6.1.3,1.1
39.982749939,-83.0024185181,227,2013-04-07 14:49:36,"iPhone4,1",6.1.3,1.1
39.9937133789,-83.0072631836,230.83656311,2013-04-07 15:10:56,"iPhone4,1",6.1.3,1.1
39.9821929932,-83.0016326904,231,2013-04-07 15:21:36,"iPhone4,1",6.1.3,1.1
39.9767494202,-83.0034179688,231.687210083,2013-04-07 17:16:48,"iPhone4,1",6.1.3,1.1
39.9687080383,-83.0087738037,231.409683228,2013-04-07 17:27:28,"iPhone4,1",6.1.3,1.1
39.982131958,-83.0017166138,231,2013-04-07 17:31:44,"iPhone4,1",6.1.3,1.1
39.9778442383,-83.003616333,231.404449463,2013-04-07 18:44:16,"iPhone4,1",6.1.3,1.1
39.9729804993,-83.0046691895,230.945037842,2013-04-07 18:52:48,"iPhone4,1",6.1.3,1.1
39.9784393311,-83.006942749,231,2013-04-07 22:13:20,"iPhone4,1",6.1.3,1.1
39.9821624756,-83.0012359619,233.178039551,2013-04-07 23:32:16,"iPhone4,1",6.1.3,1.1
39.9828071594,-83.0087280273,231,2013-04-08 13:17:52,"iPhone4,1",6.1.3,1.1
40.0029716492,-83.029510498,227.765655518,2013-04-08 20:01:04,"iPhone4,1",6.1.3,1.1
40.0630722046,-83.0401382446,246.749542236,2013-04-08 20:07:28,"iPhone4,1",6.1.3,1.1
40.006477356,-83.0334701538,237,2013-04-08 20:20:16,"iPhone4,1",6.1.3,1.1
40.0202255249,-83.0584640503,256,2013-04-08 20:30:56,"iPhone4,1",6.1.3,1.1
40.0091247559,-83.0579071045,256,2013-04-08 20:52:16,"iPhone4,1",6.1.3,1.1
39.9851303101,-83.0209197998,256,2013-04-08 21:00:48,"iPhone4,1",6.1.3,1.1
39.982383728,-83.0015563965,239.299438477,2013-04-08 21:13:36,"iPhone4,1",6.1.3,1.1
39.9921150208,-83.0234451294,233.131652832,2013-04-08 21:26:24,"iPhone4,1",6.1.3,1.1
39.9883651733,-83.0393218994,231,2013-04-08 21:34:56,"iPhone4,1",6.1.3,1.1
39.9892425537,-83.0556411743,243,2013-04-08 22:24:00,"iPhone4,1",6.1.3,1.1
39.9881820679,-83.0278549194,241.463989258,2013-04-08 22:32:32,"iPhone4,1",6.1.3,1.1
39.9843177795,-83.0035934448,229.870391846,2013-04-08 22:36:48,"iPhone4,1",6.1.3,1.1
39.9901390076,-83.0060958862,231,2013-04-08 22:43:12,"iPhone4,1",6.1.3,1.1